Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
IDA blend,IDB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.8479067608702
IDA blend,IDB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,64.1775186393697
IDA blend,IDB,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
IDA blend,IDB,Net migration,SM.POP.NETM,-1811708
IDA blend,IDB,Trade (% of GDP),NE.TRD.GNFS.ZS,..
IDA blend,IDB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,1729.91982930792
IDA blend,IDB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2081.06791172674
IDA blend,IDB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.0538318903115
IDA only,IDX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.708731518813
IDA only,IDX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.4316661218141
IDA only,IDX,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
IDA only,IDX,Net migration,SM.POP.NETM,-1188569
IDA only,IDX,Trade (% of GDP),NE.TRD.GNFS.ZS,52.5509647859242
IDA only,IDX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.2904164850022
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,1347.74690969092
IDA only,IDX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1149.8587500392
IDA only,IDX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.9539788051534
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.4535223135408
IDA total,IDA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.3486462384129
IDA total,IDA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.6201500812869
IDA total,IDA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
IDA total,IDA,Net migration,SM.POP.NETM,-3000277
IDA total,IDA,Trade (% of GDP),NE.TRD.GNFS.ZS,48.8343522407346
IDA total,IDA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.287536482308
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1480.94361341054
IDA total,IDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1474.40814755954
IDA total,IDA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.8898206836182
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.130120543495
Late-demographic dividend,LTE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.1267125106799
Late-demographic dividend,LTE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.3457836730399
Late-demographic dividend,LTE,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Late-demographic dividend,LTE,Net migration,SM.POP.NETM,-15168
Late-demographic dividend,LTE,Trade (% of GDP),NE.TRD.GNFS.ZS,53.9689062270306
Late-demographic dividend,LTE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.5178638620042
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,12422.7253981593
Late-demographic dividend,LTE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11409.0569702698
Late-demographic dividend,LTE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.3133692589624
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.6435293327332
Latin America & Caribbean,LCN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.7626601722834
Latin America & Caribbean,LCN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.5278465825449
Latin America & Caribbean,LCN,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Latin America & Caribbean,LCN,Net migration,SM.POP.NETM,-367375
Latin America & Caribbean,LCN,Trade (% of GDP),NE.TRD.GNFS.ZS,49.7023531652293
Latin America & Caribbean,LCN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.2183823770656
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,10838.827948659
Latin America & Caribbean,LCN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9100.39837961557
Latin America & Caribbean,LCN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.4538584098506
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.4986013301866
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.6404150391414
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.3524938956261
Latin America & Caribbean (excluding high income),LAC,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Latin America & Caribbean (excluding high income),LAC,Net migration,SM.POP.NETM,-341422
Latin America & Caribbean (excluding high income),LAC,Trade (% of GDP),NE.TRD.GNFS.ZS,47.5970611050067
Latin America & Caribbean (excluding high income),LAC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.8293409427245
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,10166.928671097
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8525.3906894748
Latin America & Caribbean (excluding high income),LAC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.1781493644345
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.5699258379688
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.6866545199631
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.4565461239632
Latin America & the Caribbean (IDA & IBRD countries),TLA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Net migration,SM.POP.NETM,-366204
Latin America & the Caribbean (IDA & IBRD countries),TLA,Trade (% of GDP),NE.TRD.GNFS.ZS,47.9795170514678
Latin America & the Caribbean (IDA & IBRD countries),TLA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.0864633410203
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,10593.1164302324
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8982.85044234066
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.7478861785135
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.5161002597788
Least developed countries: UN classification,LDC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.1987153012675
Least developed countries: UN classification,LDC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,68.8667866086692
Least developed countries: UN classification,LDC,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Least developed countries: UN classification,LDC,Net migration,SM.POP.NETM,-1840999
Least developed countries: UN classification,LDC,Trade (% of GDP),NE.TRD.GNFS.ZS,51.2763281965396
Least developed countries: UN classification,LDC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.9131731809783
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,1254.2327931358
Least developed countries: UN classification,LDC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1064.9345379796
Least developed countries: UN classification,LDC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.322879052279
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.9740048771462
Low & middle income,LMY,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.7147262744341
Low & middle income,LMY,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.3453138759189
Low & middle income,LMY,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Low & middle income,LMY,Net migration,SM.POP.NETM,-4922901
Low & middle income,LMY,Trade (% of GDP),NE.TRD.GNFS.ZS,48.582752124015
Low & middle income,LMY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.0113842096877
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,5819.84086254913
Low & middle income,LMY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5468.47621151054
Low & middle income,LMY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.5267081673842
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.5178957936853
Low income,LIC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.3046166170002
Low income,LIC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,66.7315184265345
Low income,LIC,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Low income,LIC,Net migration,SM.POP.NETM,48137
Low income,LIC,Trade (% of GDP),NE.TRD.GNFS.ZS,54.700255625544
Low income,LIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.8704328651718
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,697.171191535478
Low income,LIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,668.457227006964
Low income,LIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.1123364904802
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.5963746571515
Lower middle income,LMC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,67.75746218173
Lower middle income,LMC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.5394099823583
Lower middle income,LMC,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Lower middle income,LMC,Net migration,SM.POP.NETM,-4030263
Lower middle income,LMC,Trade (% of GDP),NE.TRD.GNFS.ZS,55.9615728069664
Lower middle income,LMC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.0276716143941
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2443.40827649123
Lower middle income,LMC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2340.28167597897
Lower middle income,LMC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.8884130242246
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.0839412410497
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.1925449449636
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.1165021056259
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Net migration,SM.POP.NETM,395727
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Trade (% of GDP),NE.TRD.GNFS.ZS,77.1770491468341
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,41.6573158128924
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,6063.05247657864
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5460.82538962839
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.8162373468738
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.2758849884583
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.1856521558645
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.4627860931851
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Net migration,SM.POP.NETM,-512848
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Trade (% of GDP),NE.TRD.GNFS.ZS,58.0445217355399
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.4956037781139
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2797.40730719316
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3006.98994999501
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.2331980678014
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.3194560888195
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.2521604038655
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.4770417283655
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Net migration,SM.POP.NETM,-487852
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Trade (% of GDP),NE.TRD.GNFS.ZS,57.8473114154639
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.5725136784151
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2792.71457545742
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3007.83360749391
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.2305375835286
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.7431938727471
Middle income,MIC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.4680465518564
Middle income,MIC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.1424348032882
Middle income,MIC,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Middle income,MIC,Net migration,SM.POP.NETM,-4971038
Middle income,MIC,Trade (% of GDP),NE.TRD.GNFS.ZS,48.5112851590453
Middle income,MIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.0172988132272
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,6347.75391928372
Middle income,MIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5963.20047743088
Middle income,MIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.6144569585504
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.7328213732191
North America,NAC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,76.1908829813453
North America,NAC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.4006214038147
North America,NAC,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
North America,NAC,Net migration,SM.POP.NETM,1756510
North America,NAC,Trade (% of GDP),NE.TRD.GNFS.ZS,28.4773748053352
North America,NAC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.6463284842799
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,79326.9076599571
North America,NAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,63338.4780212525
North America,NAC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.7091460835109
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Not classified,INX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Not classified,INX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Not classified,INX,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Not classified,INX,Net migration,SM.POP.NETM,..
Not classified,INX,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Not classified,INX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Not classified,INX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
Not classified,INX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.1615573011433
OECD members,OED,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77.5943973184993
OECD members,OED,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.8272219105345
OECD members,OED,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
OECD members,OED,Net migration,SM.POP.NETM,3840307
OECD members,OED,Trade (% of GDP),NE.TRD.GNFS.ZS,58.6585443868108
OECD members,OED,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.8180181999513
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,46672.5139916762
OECD members,OED,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39916.5529594742
OECD members,OED,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.5762555178741
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5646945094343
Other small states,OSS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.1606113276838
Other small states,OSS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.1469393889157
Other small states,OSS,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Other small states,OSS,Net migration,SM.POP.NETM,16355
Other small states,OSS,Trade (% of GDP),NE.TRD.GNFS.ZS,147.396124591768
Other small states,OSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,76.7812131791586
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,15151.4664915358
Other small states,OSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12273.8961900526
Other small states,OSS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.9609224404939
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.2745949035856
Pacific island small states,PSS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,67.3874363578809
Pacific island small states,PSS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.310095009647
Pacific island small states,PSS,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Pacific island small states,PSS,Net migration,SM.POP.NETM,-10577
Pacific island small states,PSS,Trade (% of GDP),NE.TRD.GNFS.ZS,117.249967496317
Pacific island small states,PSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,40.2682857743393
